ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
BK0737.DC,20210312,685.21,685.38,674.27,676.11,684.98,-8.87,-1.29,15710616.0,23688862976.0
BK0737.DC,20210315,674.51,675.94,664.39,668.88,676.11,-7.23,-1.07,15839057.0,23003023360.0
BK0737.DC,20210316,670.33,682.09,669.8,682.09,668.88,13.21,1.97,17846875.0,21521444352.0
BK0737.DC,20210317,682.25,688.02,678.38,687.48,682.09,5.39,0.79,16467310.0,19926104832.0
BK0737.DC,20210318,687.5,688.34,682.65,683.53,687.48,-3.95,-0.57,15395499.0,20577230848.0
BK0737.DC,20210319,678.63,690.48,676.21,685.13,683.53,1.6,0.23,16347610.0,21709309184.0
BK0737.DC,20210322,685.63,696.3,685.63,696.3,685.13,11.17,1.63,15982586.0,21659330816.0
BK0737.DC,20210323,696.62,702.62,692.63,699.76,696.3,3.46,0.5,19411309.0,26243552512.0
BK0737.DC,20210324,697.04,702.43,695.41,696.12,699.76,-3.64,-0.52,19988241.0,24832075520.0
BK0737.DC,20210325,693.65,711.8,690.88,704.53,696.12,8.41,1.21,24818719.0,29737643776.0
BK0737.DC,20210326,703.43,710.07,701.55,708.52,704.53,3.99,0.57,20700430.0,28315704832.0
BK0737.DC,20210329,708.67,713.68,700.67,701.79,708.52,-6.73,-0.95,20959576.0,27210149376.0
BK0737.DC,20210330,699.52,699.83,688.2,688.35,701.7900000000001,-13.44,-1.92,19393414.0,24886423552.0
BK0737.DC,20210331,687.41,694.62,687.37,692.29,688.3499999999999,3.94,0.57,16873937.0,23473234432.0
BK0737.DC,20210401,692.59,694.59,689.06,693.59,692.2900000000001,1.3,0.19,16411857.0,21684097024.0
BK0737.DC,20210402,695.31,704.21,693.67,702.7,693.59,9.11,1.31,17185275.0,24174470400.0
BK0737.DC,20210406,703.46,711.91,702.51,711.61,702.7,8.91,1.27,17122458.0,23659256576.0
BK0737.DC,20210407,710.95,712.75,705.84,712.75,711.61,1.14,0.16,19032630.0,25221356288.0
BK0737.DC,20210408,710.25,710.88,703.34,703.36,712.75,-9.39,-1.32,18586184.0,24744597504.0
BK0737.DC,20210409,702.13,705.53,699.93,702.58,703.36,-0.78,-0.11,14290160.0,19984032256.0
BK0737.DC,20210412,702.25,702.42,690.14,691.19,702.58,-11.39,-1.62,15977259.0,23251997696.0
BK0737.DC,20210413,690.41,698.89,688.79,693.86,691.19,2.67,0.39,16282800.0,23517654016.0
BK0737.DC,20210414,693.36,700.44,689.54,700.44,693.86,6.58,0.95,15804372.0,22231459328.0
BK0737.DC,20210415,698.02,700.89,693.24,696.46,700.44,-3.98,-0.57,17191126.0,23508265472.0
BK0737.DC,20210416,695.78,713.47,695.47,713.3,696.4599999999999,16.84,2.42,22161614.0,28112176128.0
BK0737.DC,20210419,712.64,724.85,712.64,724.59,713.3000000000001,11.29,1.58,23794291.0,35047200768.0
BK0737.DC,20210420,722.44,727.36,718.33,718.35,724.59,-6.24,-0.86,23810893.0,34022112512.0
BK0737.DC,20210421,714.9,717.7,712.57,713.69,718.35,-4.66,-0.65,19474803.0,27300726784.0
BK0737.DC,20210422,713.8,720.03,712.94,718.3,713.6899999999999,4.61,0.65,19426713.0,28368644352.0
BK0737.DC,20210423,717.15,717.15,705.2,706.6,718.3000000000001,-11.7,-1.63,19654882.0,28327022080.0
BK0737.DC,20210426,706.58,712.8,702.81,702.98,706.6,-3.62,-0.51,20479664.0,29638468864.0
BK0737.DC,20210427,701.46,701.74,689.13,693.35,702.98,-9.63,-1.37,18382325.0,28829404928.0
BK0737.DC,20210428,689.63,689.74,682.35,684.48,693.35,-8.87,-1.28,18126128.0,27307499264.0
BK0737.DC,20210429,682.95,687.23,681.58,682.04,684.48,-2.44,-0.36,16879128.0,25879870720.0
BK0737.DC,20210430,679.63,679.74,665.63,668.33,682.0400000000001,-13.71,-2.01,18100630.0,26405416192.0
BK0737.DC,20210506,668.04,672.97,665.58,668.54,668.3299999999999,0.21,0.03,14774643.0,21794785024.0
BK0737.DC,20210507,668.05,671.39,665.48,666.02,668.54,-2.52,-0.38,20183708.0,24959862016.0
BK0737.DC,20210510,666.48,672.7,664.4,670.61,666.02,4.59,0.69,21538513.0,26427305984.0
BK0737.DC,20210511,668.15,677.45,667.2,677.22,670.61,6.61,0.99,22142440.0,30117732608.0
BK0737.DC,20210512,674.88,688.1,672.45,688.1,677.22,10.88,1.61,23851018.0,30172473600.0
