ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
BK0438.DC,20200102,17045.65,17193.97,16994.86,17177.13,16971.190000000002,205.94,1.21,9045742.0,12703853312.0
BK0438.DC,20200103,17226.32,17238.12,17095.06,17209.66,17177.13,32.53,0.19,8823170.0,11124845312.0
BK0438.DC,20200106,17073.1,17252.45,17025.55,17160.89,17209.66,-48.77,-0.28,9585003.0,11443085056.0
BK0438.DC,20200107,17157.64,17374.71,17157.64,17374.71,17160.89,213.82,1.25,9401541.0,11410650624.0
BK0438.DC,20200108,17289.93,17304.14,17054.14,17075.26,17374.71,-299.45,-1.72,8380537.0,10292442624.0
BK0438.DC,20200109,17150.04,17336.77,17150.04,17336.77,17075.260000000002,261.51,1.53,7559840.0,10095451904.0
BK0438.DC,20200110,17368.05,17473.66,17303.81,17441.2,17336.77,104.43,0.6,7819808.0,10187932928.0
BK0438.DC,20200113,17434.31,17565.67,17372.08,17565.67,17441.199999999997,124.47,0.71,7231767.0,10653722368.0
BK0438.DC,20200114,17610.07,17629.59,17440.24,17450.91,17565.67,-114.76,-0.65,6520073.0,8848207104.0
BK0438.DC,20200115,17429.13,17454.24,17282.94,17369.39,17450.91,-81.52,-0.47,6141632.0,9002845440.0
BK0438.DC,20200116,17366.61,17388.18,17298.1,17334.52,17369.39,-34.87,-0.2,5277350.0,7857809920.0
BK0438.DC,20200117,17356.89,17384.92,17255.33,17291.18,17334.52,-43.34,-0.25,5702241.0,7981006592.0
BK0438.DC,20200120,17286.76,17303.53,17188.07,17290.35,17291.18,-0.83,0.0,5573602.0,8395387136.0
BK0438.DC,20200121,17271.12,17271.12,17006.54,17009.12,17290.35,-281.23,-1.63,6321373.0,9752025856.0
BK0438.DC,20200122,16950.15,16999.09,16703.96,16942.32,17009.12,-66.8,-0.39,5802192.0,8104428032.0
BK0438.DC,20200123,16823.54,16832.37,16216.02,16351.3,16942.32,-591.02,-3.49,7620200.0,10933025024.0
BK0438.DC,20200203,14827.53,14963.07,14809.55,14919.63,16351.3,-1431.67,-8.76,7015832.0,12241589248.0
BK0438.DC,20200204,14184.63,14915.61,14184.63,14915.05,14919.63,-4.58,-0.03,10642654.0,13038543872.0
BK0438.DC,20200205,14972.97,15402.98,14972.97,15295.02,14915.050000000001,379.97,2.55,8387804.0,10958977280.0
BK0438.DC,20200206,15331.1,15753.19,15237.95,15692.32,15295.02,397.3,2.6,9353844.0,12764040960.0
BK0438.DC,20200207,15672.75,15846.49,15548.69,15845.52,15692.32,153.2,0.98,8980680.0,12137540096.0
BK0438.DC,20200210,15804.91,16255.35,15759.37,16247.24,15845.52,401.72,2.54,9560474.0,11712325120.0
BK0438.DC,20200211,16208.91,16217.04,15996.49,16063.34,16247.24,-183.9,-1.13,6928758.0,9068224000.0
BK0438.DC,20200212,16011.1,16211.79,16008.42,16211.79,16063.34,148.45,0.92,7329867.0,8917060096.0
