ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
000852.SH,20220613,6582.6886,6683.9138,6573.5692,6674.8036,6627.7477,47.0559,0.71,200857241.0,239249879.35
000852.SH,20220614,6607.1159,6665.253,6460.4332,6665.253,6674.8036,-9.5506,-0.1431,207224045.0,237101198.95
000852.SH,20220615,6671.0527,6759.376,6653.7617,6653.7617,6665.253,-11.4913,-0.1724,228596635.0,259960615.605
000852.SH,20220616,6651.2002,6755.6309,6651.2002,6696.7629,6653.7617,43.0012,0.6463,204190710.0,233202108.586
000852.SH,20220617,6652.5391,6782.4896,6643.1024,6774.7375,6696.7629,77.9746,1.1644,195544984.0,241013889.303
000852.SH,20220620,6787.3407,6874.3763,6783.6193,6848.7548,6774.7375,74.0173,1.0925,202855378.0,261623249.044
000852.SH,20220621,6849.7331,6854.921,6709.3641,6779.1447,6848.7548,-69.6101,-1.0164,196105622.0,242436586.882
000852.SH,20220622,6781.8655,6811.5475,6688.3923,6691.8118,6779.1447,-87.3329,-1.2883,179497157.0,219574888.485
000852.SH,20220623,6694.2484,6845.4548,6649.9285,6845.4548,6691.8118,153.643,2.296,192680032.0,238813201.794
000852.SH,20220624,6865.3582,6954.4533,6862.4642,6931.6542,6845.4548,86.1994,1.2592,199532053.0,260609800.889
000852.SH,20220627,6968.1341,7012.1212,6940.5156,7002.934,6931.6542,71.2798,1.0283,209258643.0,274018808.659
000852.SH,20220628,7001.2571,7081.2823,6956.2954,7079.7247,7002.934,76.7907,1.0966,214707144.0,272953953.627
000852.SH,20220629,7061.7915,7075.5173,6900.9926,6900.9926,7079.7247,-178.7321,-2.5246,229280025.0,291483505.808
000852.SH,20220630,6909.7387,7032.6697,6909.7387,6995.5297,6900.9926,94.5371,1.3699,192461610.0,250604924.014
000852.SH,20220701,6999.677,7039.8504,6967.4839,6994.5009,6995.5297,-1.0288,-0.0147,178054494.0,233832177.533
000852.SH,20220704,6985.0534,7076.3219,6928.4012,7076.3219,6994.5009,81.821,1.1698,181180357.0,252318362.549
000852.SH,20220705,7081.9016,7098.5729,6950.2368,7036.002,7076.3219,-40.3199,-0.5698,204398610.0,264570261.821
000852.SH,20220706,7014.4512,7041.872,6890.9273,6953.9802,7036.002,-82.0218,-1.1657,182114585.0,238627648.649
000852.SH,20220707,6955.5319,7053.4512,6910.0868,7041.8666,6953.9802,87.8864,1.2638,170304242.0,228172329.065
000852.SH,20220708,7067.0328,7084.8969,6990.7406,7000.785,7041.8666,-41.0816,-0.5834,174515690.0,229822927.631
000852.SH,20220711,6976.0956,6976.0956,6830.4695,6893.6346,7000.785,-107.1504,-1.5305,174549462.0,222946715.644
000852.SH,20220712,6891.5793,6911.8035,6779.5552,6779.5552,6893.6346,-114.0794,-1.6549,168057200.0,210812628.177
000852.SH,20220713,6780.6119,6855.0679,6737.8762,6834.9024,6779.5552,55.3472,0.8164,167268153.0,203183722.36
000852.SH,20220714,6823.0925,6954.9138,6809.1021,6920.8735,6834.9024,85.9711,1.2578,184064915.0,236000197.168
000852.SH,20220715,6889.8101,6966.0435,6852.8163,6852.8163,6920.8735,-68.0572,-0.9834,198625735.0,249001066.013
000852.SH,20220718,6868.2993,6953.9319,6839.1318,6953.9319,6852.8163,101.1156,1.4755,182047985.0,234953104.95
000852.SH,20220719,6956.8634,7033.25,6932.7365,7009.3239,6953.9319,55.392,0.7966,182240492.0,235415924.702
000852.SH,20220720,7028.7918,7110.1043,7019.5129,7110.1043,7009.3239,100.7804,1.4378,181533719.0,241532114.467
000852.SH,20220721,7098.2697,7134.2176,7067.1473,7075.2943,7110.1043,-34.81,-0.4896,196769740.0,260583934.97
000852.SH,20220722,7081.5627,7124.3035,6969.4308,7034.5975,7075.2943,-40.6968,-0.5752,173030973.0,221488794.666
000852.SH,20220725,7037.7554,7068.3408,6933.8186,6948.9088,7034.5975,-85.6887,-1.2181,162390844.0,210550924.686
000852.SH,20220726,6949.1898,7031.1124,6901.9321,7027.4189,6948.9088,78.5101,1.1298,147218445.0,194799480.702
