ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
399006.SZ,20200102,1811.2197,1839.4101,1797.5424,1832.7416,1798.1181,34.6235,1.9255,104308809.0,140075523.6
399006.SZ,20200103,1836.8642,1842.5578,1821.667,1836.0118,1832.7416,3.2702,0.1784,102278947.0,139125090.9
399006.SZ,20200106,1825.5516,1876.4645,1824.3456,1859.9209,1836.0118,23.9091,1.3022,123882597.0,160826208.6
399006.SZ,20200107,1866.2608,1893.2141,1866.2608,1893.2141,1859.9209,33.2932,1.79,117716464.0,154495664.0
399006.SZ,20200108,1881.0093,1892.5765,1858.2839,1862.6992,1893.2141,-30.5149,-1.6118,124252640.0,157851979.4
399006.SZ,20200109,1884.4216,1913.7835,1884.4216,1913.1422,1862.6992,50.443,2.7081,111039941.0,151693675.4
399006.SZ,20200110,1917.6122,1917.8281,1894.6696,1904.1945,1913.1422,-8.9477,-0.4677,101909878.0,142241584.7
399006.SZ,20200113,1905.3992,1935.0716,1893.5659,1935.0716,1904.1945,30.8771,1.6215,97008284.0,141704810.5
399006.SZ,20200114,1941.1239,1945.7667,1922.1308,1922.5573,1935.0716,-12.5143,-0.6467,104559052.0,147347083.3
399006.SZ,20200115,1920.6609,1928.6903,1902.6084,1924.2384,1922.5573,1.6811,0.0874,96262132.0,134073349.7
399006.SZ,20200116,1924.5185,1936.0345,1917.5636,1929.9608,1924.2384,5.7224,0.2974,90789901.0,131290347.1
399006.SZ,20200117,1935.2959,1949.0439,1928.3515,1932.5106,1929.9608,2.5498,0.1321,87891982.0,128495019.6
399006.SZ,20200120,1940.1223,1982.1762,1935.8296,1982.1762,1932.5106,49.6656,2.57,96129782.0,148823158.4
399006.SZ,20200121,1979.3729,1987.6619,1959.4424,1967.0268,1982.1762,-15.1494,-0.7643,97771047.0,144546480.8
399006.SZ,20200122,1958.0797,2004.3932,1928.0279,1993.8991,1967.0268,26.8723,1.3661,104920752.0,156071032.1
399006.SZ,20200123,1973.3313,1996.5518,1904.2754,1927.7418,1993.8991,-66.1573,-3.318,115766356.0,171066185.2
399006.SZ,20200203,1769.1641,1830.808,1769.1641,1795.7744,1927.7418,-131.9674,-6.8457,55016176.0,86251838.8
399006.SZ,20200204,1786.16,1886.8045,1786.16,1882.691,1795.7744,86.9166,4.8401,137879858.0,179446925.2
399006.SZ,20200205,1908.974,1966.2598,1901.7963,1939.6198,1882.691,56.9288,3.0238,128392844.0,185062399.1
399006.SZ,20200206,1934.9801,2014.8846,1918.6608,2012.2485,1939.6198,72.6287,3.7445,139859248.0,199165160.6
399006.SZ,20200207,2014.157,2025.319,1976.7875,2015.7993,2012.2485,3.5508,0.1765,150570021.0,206543366.6
399006.SZ,20200210,2019.3144,2043.6795,2007.225,2042.1773,2015.7993,26.378,1.3086,140850193.0,198346448.0
399006.SZ,20200211,2044.2183,2046.8119,2015.761,2028.4442,2042.1773,-13.7331,-0.6725,114694176.0,166312969.6
399006.SZ,20200212,2024.3786,2086.9427,2022.6758,2085.278,2028.4442,56.8338,2.8018,125141580.0,183951409.2
399006.SZ,20200213,2080.8191,2093.3679,2052.5691,2064.5956,2085.278,-20.6824,-0.9918,132454668.0,199479496.8
399006.SZ,20200214,2063.3059,2104.0068,2049.2574,2069.2188,2064.5956,4.6232,0.2239,120465864.0,189243891.5
399006.SZ,20200217,2089.2142,2146.1776,2089.2142,2146.1776,2069.2188,76.9588,3.7192,137288265.0,209062116.0
399006.SZ,20200218,2149.2978,2170.9493,2134.3418,2170.9493,2146.1776,24.7717,1.1542,151987308.0,232264025.4
399006.SZ,20200219,2168.8465,2171.9549,2137.4125,2139.4372,2170.9493,-31.5121,-1.4515,153374702.0,239314601.9
399006.SZ,20200220,2151.4203,2190.4991,2140.0551,2186.7374,2139.4372,47.3002,2.2109,149959190.0,231845615.3
399006.SZ,20200221,2191.984,2247.4168,2189.2494,2226.6389,2186.7374,39.9015,1.8247,171554382.0,265897597.3
399006.SZ,20200224,2223.1903,2271.7044,2213.8217,2263.9716,2226.6389,37.3327,1.6766,174379828.0,280513035.4
399006.SZ,20200225,2218.3263,2293.4626,2171.6791,2287.3117,2263.9716,23.3401,1.0309,203878173.0,320273779.0
